index,명칭,행정 구,분류3,행정구 번호,카테고리 번호,상세주소,이미지 URL,소개
321,초안산조선시대분묘군,노원구,유적지,11,3,서울 노원구 월계동 산 8-3,https://search4.kakaocdn.net/argon/130x130_85_c/Cf7YUIAHnZ3,"서울 초안산 분묘군(서울 楚安山 墳墓群)은 서울특별시 노원구 월계동에 있는 조선시대의 무덤군이다. 2002년 3월 9일 대한민국의 사적 제440호 초안산조선시대분묘군으로 지정되었으나, 2011년 현재의 명칭으로 변경되었다."
322,충숙공이상길묘역,노원구,유적지,11,3,서울 노원구 하계동 산 16-1,https://search4.kakaocdn.net/argon/130x130_85_c/8BY3HvOxS1j,"충숙공 이상길 묘역(忠肅公 李尙吉 墓域)은 조선 중기의 문신 충숙공 이상길의 묘역이다. 서울특별시 노원구 하계동에 있으며, 1988년 4월 20일 서울특별시의 유형문화재 제70호로 지정되었다."
328,월계동각심재,노원구,유적지,11,3,서울 노원구 월계동 766,https://search2.kakaocdn.net/argon/130x130_85_c/3NJSQCHXESn,월계동 각심재는 원래 서울 종로구 경운동 66-1에 '경운동 정순주 가옥(慶雲洞 鄭淳周 家屋)'이라는 명칭으로 서울특별시 민속자료 제16호로 지정되어 있다가 도로 개설로 집이 헐리게 되자 소유주가 예안이씨 대종회에 기증하여 1994년 3월 18일 예안이씨 묘역이 있는 현 위치로 이건 되어 예안이씨 문중에서 재실로 사용하고 있다.
330,을지문덕장군상,광진구,유적지,5,3,서울 광진구 능동 18,https://search4.kakaocdn.net/argon/130x130_85_c/KrrymjSfewS,을지문덕장군상
331,창빈안씨묘역,동작구,유적지,20,3,서울 동작구 동작동 299-10,https://search2.kakaocdn.net/argon/130x130_85_c/BuFilzwedHD,"창빈 안씨 묘역(昌嬪 安氏 墓域)은 조선 제11대 임금 중종(1488∼1544)의 후궁으로 선조(1552∼1608)의 할머니가 되는 창빈 안씨(昌嬪安氏, 1499∼1549)의 신도비와 묘소이다. 1983년 11월 11일 서울특별시의 유형문화재 제54호로 지정되었다.

"
332,호국지장사,동작구,유적지,20,3,서울 동작구 동작동 305,https://search4.kakaocdn.net/argon/130x130_85_c/3Rg1PdLBEMV,"지장사 약사불도(地藏寺 藥師佛圖)는 서울특별시 동작구 국립서울현충원 호국지장사에 있는, 여래좌상을 중심으로 협시보살과 청중들이 군도 형식으로 그려진 설법도이다. 1999년 5월 19일 서울특별시 문화재자료 제3호 지장사 능인보전 후불탱화(地藏寺 能仁寶殿 後佛幀畵)로 지정되었다가, 2009년 6월 4일 현재의 문화재 명칭으로 변경되었다.

"
334,국립서울현충원,동작구,유적지,20,3,서울 동작구 동작동 215-5,https://search2.kakaocdn.net/argon/130x130_85_c/GauxLKc4g2t,"국립서울현충원(國立-顯忠院, Seoul National Cemetery)은 대한민국 국방부의 소속기관이다. 1996년 6월 1일 발족하였으며, 서울특별시 동작구 현충로 210에 위치하고 있다. 원장은 고위공무원단 나등급에 속하는 일반직공무원으로 보한다.

"
336,남산야외식물원,용산구,수목원,3,1,서울 용산구 이태원2동 258-148,https://search2.kakaocdn.net/argon/130x130_85_c/Iu06S94DteF,"남산(南山)은 서울특별시 중구와 용산구에 걸쳐 있는 산이다. 높이는 해발 270.85m로서 서울의 중심부에 위치하여 서울의 상징이 되기도 한다. 정상에는 N서울타워가 있으며, 그 부근까지는 케이블카가 설치되어 있고 남산 1·2·3호 터널이 뚫려 있다."
337,남산야외식물원,용산구,수목원,3,1,서울 용산구 이태원2동 258-148,https://search2.kakaocdn.net/argon/130x130_85_c/Iu06S94DteF,"남산(南山)은 서울특별시 중구와 용산구에 걸쳐 있는 산이다. 높이는 해발 270.85m로서 서울의 중심부에 위치하여 서울의 상징이 되기도 한다. 정상에는 N서울타워가 있으며, 그 부근까지는 케이블카가 설치되어 있고 남산 1·2·3호 터널이 뚫려 있다."
338,미림식물원,서초구,수목원,22,1,경기 안성시 삼죽면 내장리 391-1,https://search4.kakaocdn.net/argon/130x130_85_c/FnfXsaBY6n6,이 목록은 서울특별시의 지선버스 노선 목록이다.
340,청아식물원,서초구,수목원,22,1,충남 보령시 죽정동 485-6,https://search1.kakaocdn.net/argon/130x130_85_c/6P3k1x46pki,"평택시(平澤市)는 대한민국 경기도 서남부에 있는 시이다. 1995년 5월 10일 송탄시와 평택시, 평택군을 통폐합하여 도농복합형태의 평택시가 출범하였다. 동쪽은 용인시와 안성시, 북쪽은 오산시, 화성시와 접하고, 남쪽은 아산만을 경계로 남쪽으로 충청남도 아산시, 천안시, 당진시와 경계를 이룬다. 행정구역은 4읍 5면 13동이다.
시청은 비전동에 있다. 평택시는 크게 남부, 북부, 서부의 3개 권역으로 나눌 수 있는데, 북부 3면·7동(옛 송탄시 지역 등)의 민원을 담당하는 송탄출장소가 서정동에, 서부 3읍·2면의 민원을 담당하는 안중출장소가 안중읍에 각각 설치되어 있다.

"
341,한백식물원,서초구,수목원,22,1,서울 서초구 신원동 105-4,https://search2.kakaocdn.net/argon/130x130_85_c/BRcAmX0MWu7,"국제 식물명 색인(International Plant Names Index, IPNI)은 스스로를 ""종자식물과 양치류, 석송류의 식물학 기본 사항들을 등재한 식물명 데이터베이스""로 설명하고 있다. 식물의 속과 종 이름을 망라한 세계 최고 수준의 웹사이트이다. 국제 식물명 색인의 목표는 식물명을 기반으로 각 식물의 생물학적 기본 정보를 구축하는 것이다. IPNI는 또한 브러밋과 파웰의 1992년 식물명 명명자 목록을 기반으로 표준화된 식물명 명명자 목록을 관리하고 있다."
343,일광식물원,송파구,수목원,24,1,부산 기장군 일광면 원리 산 30-4,https://search1.kakaocdn.net/argon/130x130_85_c/HqJvx3fueVn,"도쿄 대학 대학원 이학계 연구과 부속 식물원(일본어: 東京大学大学院理学系研究科附属植物園)은 식물에 관한 여러 가지 연구를 위한 도쿄 대학의 부속 시설이다. 본원은 도쿄도 분쿄구 하쿠산 3초메에 있으며, 일반적으로 고이시카와 식물원(일본어: 小石川植物園)이라고 불린다.
닛코시에 위치한 분원은 일반적으로 닛코 식물원(일본어: 日光植物園)이라고 불리지만, 정식 명칭은 도쿄 대학 대학원 이학계 연구과 부속 식물원 닛코 분원(일본어: 東京大学大学院理学系研究科附属植物園日光分園)이다. 형식상으로는 대학 부속의 연구 시설이지만, 일반인에게도 공개되어 있다."
344,제일수목원,송파구,수목원,24,1,전북 정읍시 북면 화해리 209-1,https://search1.kakaocdn.net/argon/130x130_85_c/A5DEFsNgliU,국립수목원(國立樹木園) 은 102ha규모로 경기도 포천시 소흘읍 직동리와 경기도 남양주시 진접읍 부평리에 위치한 유네스코 생물권보전지역이자 수목원으로서 대한민국 산림청 산하의 정부 기관이다. 조선 시대의 국왕 세조는 자신과 왕비 정희왕후 윤씨의 능을 지금의 광릉 자리로 정하면서 주변 산림도 보호하라고 엄격히 일렀다. 이후 숲이 보존되어 한국 전쟁도 견디어 내면서 현재까지 500년 넘게 생명력을 유지하고 있다.여러 동·식물이 서식하고 있다. 한때 남한의 유일한 크낙새 번식지이기도 했으며 1993년까지 매년 1쌍이 번식해 왔다. 그러나 1993년 이후 자취를 감췄다. 이곳에 서식하는 식물의 종류는 900여 종에 달한다. 달한다.2010년 6월 2일부터 유네스코 생물권보전지역으로 지정하여 관리하고 있다.
345,곤충식물원,성동구,수목원,4,1,서울 성동구 성수동1가 685-715,https://search1.kakaocdn.net/argon/130x130_85_c/Ip1WGwntAyA,파리 식물원(프랑스어: Jardin des Plantes)은 프랑스를 대표하는 식물원 중 하나이다. 파리 시 5 구역에 속해 있으며 세느 강의 왼쪽 편에 있다. 총 28 헥타르이다.
346,푸른수목원,구로구,수목원,17,1,서울 구로구 항동 81-1,https://search1.kakaocdn.net/argon/130x130_85_c/ICoiLJpRny0,"푸른수목원은 서울특별시 구로구 항동에 있는 서울특별시의 첫 수목원이다.
서울의 서남쪽 구로구의 끝자락에 위치한 푸른수목원은 서울시 최초로 조성된 시립수목원으로, 교육프로그램과 친환경관리의 중심인 “생태의섬(Eco-Island)”이다.
구로구 항동일대 10만3천m2의 부지에 기존 항동저수지와 어울려 푸른뜨락, 내음두루, 한울터, 돌티나라 등 2,100여종의 다양한 식물과 25개 테마원을 감상할 수 있고
작은도서관(북카페)와 숲교육센터 등 교육컨텐츠의 활용을 통해 가드닝프로그램(Gardening Program)과 생태학습의 장을 제공하고 있다.
- 면적 : 103,354m2- 개원 : 2013. 6. 5
- 주요시설 : 방문자안내소, 숲교육센타, 북카페, 가든카페, 25개 테마원, 항동저수지
- 푸른수목원 개방시간 : 05:00~22:00

"
347,관악산야외식물원,관악구,수목원,21,1,서울 관악구 신림동 205-1,https://search1.kakaocdn.net/argon/130x130_85_c/64HLJjTN91g,"어린이대공원(영어: Children's Grand Park)은 대한민국 서울특별시 광진구 능동에 소재한 가족 단위 휴식 공간이다. 1973년 5월 5일 어린이날에 개장하였다. 약 53만여m2로 개장 당시에는 동양 최대의 규모였다. 푸른 숲과 파란 잔디의 녹지공간으로 이루어져 있어 어린이는 물론 청소년과 일반시민을 위한 휴식 및 문화공간으로서 시민공원의 역할을 한다. 또한 교양시설, 동물원, 식물원, 놀이시설 등을 갖춘 학습교육장으로 기능하고 있다.

"
351,한라식물원,강동구,수목원,25,1,제주특별자치도 제주시 연동 1006,https://search4.kakaocdn.net/argon/130x130_85_c/9W1RbNZAERg,"구상나무(학명: Abies koreana, Korean fir)는 구과목 소나무과의 식물이다. 구상나무는 한국에만 자생하는 특산나무이며, 바늘모양의 돌기가 갈고리 모양으로 생긴 데서 유래된 것이다. 세계적으로 가장 비싼 크리스마스트리용으로 팔리고 있다."
352,식물원,광진구,수목원,5,1,세종특별자치시 연기면 세종리 1203,https://search1.kakaocdn.net/argon/130x130_85_c/GOkcpqUCcDC,"식물원은 식물명으로 표시된 다양한 식물들의 수집, 재배, 보존, 전시 등을 위한 정원이다. 선인장과 다른 다육식물, 허브정원, 세계 특수 지역의 식물 등과 같은 전문 식물 수집품을 포함할 수 있으며, 열대식물, 고산식물 또는 다른 외래 식물과 같은 특별한 수집품과 함께 온실과 그늘집이 있을 수 있다. 식물원의 방문객 서비스에는 관광, 교육 전시, 미술 전시회, 도서실, 야외 연극 및 음악 공연, 기타 오락 등이 포함될 수 있다.
식물원은 종종 대학이나 다른 과학 연구 기관들에 의해 운영되며, 식물 분류학이나 식물 과학의 다른 측면에 있는 헤르바리아와 연구 프로그램들을 종종 연관시켜왔다. 원칙적으로, 그들의 역할은 과학적 연구, 보존, 전시, 그리고 교육의 목적을 위해 문서화된 살아있는 식물의 컬렉션을 유지하는 것이다. 이것은 이용 가능한 자원과 각각의 특정한 정원에서 추구되는 특별한 이익에 의존할 것이다.
현대 식물원의 기원은 일반적으로 16세기 르네상스 이탈리아 대학 의학부에 식물학 교수들을 임명한 데서 비롯되며, 약용 정원의 큐레이션도 수반되었다. 그러나 오늘날 식물원의 목적, 내용, 청중은 고대 아테네의 리세움(Lyceum)에 있는 테오프라스토스의 웅장한 정원과 교육적인 정원과 더 흡사하다."
353,원숭이학교,강남구,동물원,23,2,전북 부안군 상서면 감교리 505,https://search4.kakaocdn.net/argon/130x130_85_c/BTNhsWTUgU9,"개코원숭이(Baboon) 또는 비비(狒狒)는 긴꼬리원숭이아과의 일부인 개코원숭이속(Papio)에 속하는 아프리카 구세계원숭이이다. 5종이 있으며, 사람과를 제외하고 가장 큰 영장류 중 하나로, 맨드릴과 드릴원숭이만이 이들보다 크다.
이전에, 근연 관계에 있는 겔라다개코원숭이(겔라다개코원숭이 속, Theropithecus)는 맨드릴과 드릴원숭이(맨드릴속, Mandrill)는 같은 속에 속해 있었으며, 이들 구세계원숭이들은 아직까지도 일반인들에게는 개코원숭이로 불리고 있다. 이들은 종에 따라서 크기와 몸무게가 다르다. 기니개코원숭이는 50 cm에 몸무게는 단지 14 kg인 반면에, 가장 큰 차크마개코원숭이는 120 cm에 몸무게는 40 kg에 이른다. 특징적인 것은 엉덩이와 종아리 쪽 부분에 색깔이 있으며 커다란 볼 주머니 속에 먹이를 저장한다."
354,동물원,광진구,동물원,5,2,대전 중구 사정동 117-1,https://search1.kakaocdn.net/argon/130x130_85_c/CI4zwqqQrUQ,"동물원은 동물을 수용하고, 보호하며, 대중에게 전시하고, 어떤 경우에는 사육하는 시설이다.
동물원을 가리키는 영단어 주(zoo)는 동물을 연구하는 동물학을 말한다. 이 용어(zoological garden)는 그리스어 ζώο, 'zoon', ""동물""에서 유래되었으며, 접미사 -λογγα, '-logia', ""대해 연구하다.""에서 유래되었다. 줄임말 ""zoo""는 1828년 과학 연구와 1857년 일반인에게 개방된 런던 동물원(London Zoolographic Gardens)에서 처음 사용되었다. 미국에서만, 동물원은 연간 1억 8100만 명 이상의 사람들이 방문한다."
0,서울신림동민속순대타운,관악구,거리,21,5,"{""상세주소"":""서울시 관악구 서원동 일대"", ""x"":126.9345984302, ""y"":37.4632016047}",https://search4.kakaocdn.net/argon/130x130_85_c/Fnt20AVz3un,아래는 한국방송공사의 시사교양 프로그램인 《다큐멘터리 3일》의 방영 목록이다.
1,봉천동먹자골목,관악구,거리,21,5,"{""상세주소"":""서울시 관악구 행운동 일대"", ""x"":126.948985568, ""y"":37.4829408135}",https://search4.kakaocdn.net/argon/130x130_85_c/ASH0To9TEzA,"봉천로(奉天路)는 서울특별시 관악구 신림동 구로디지털단지역교차로(시흥대로)부터 봉천동 낙성대거리까지를 잇는 도로이다.
구 신대방길은 구로디지털단지역교차로(시흥대로)에서 시작되어 롯데타워아파트앞에서 봉천로로 합하여 끝나는 도로다. 왕복 4차선도로이며 총 거리는 1.94km이다."
2,관악디자인거리,관악구,거리,21,5,"{""상세주소"":""서울시 관악구 낙성대동 일대"", ""x"":126.948985568, ""y"":37.4829408135}",https://search1.kakaocdn.net/argon/130x130_85_c/3H4kaNT4aI0,"서울대학교(영어: Seoul National University)는 대한민국의 국립대학이다.
경성제국대학을 포함한 여러 관 · 공 · 사립 전문학교를 통합하면서 국립 종합 대학인 ‘국립서울대학교’가 설립됐다. 1948년 ‘서울대학교’로 명칭이 바뀌었고, 2011년에는 국립대학법인으로 전환됐다. 법인화 후 설립된 법인의 이름은 국립대학법인 서울대학교이다.
1946년에 개교할 당시에는 9개 단과대학(문리과대학, 공과대학, 농과대학, 법과대학, 사범대학, 상과대학, 의과대학, 예술대학, 치과대학)과 한 개 대학원으로 출발하였으며, 그 이후 점차 학부와 대학원의 규모가 늘었다. 캠퍼스도 옛 경성대학의 동숭동 캠퍼스(현 마로니에공원 자리)를 주캠퍼스로 활용하고, 그 외에 연건동(현 서울대학교병원과 의과대학 자리), 공릉동(현 서울과학기술대학교 자리), 을지로, 소공동, 남산동, 그리고 수원 등지에 단과대학들이 있었다.
현재 서울특별시 관악구, 서울특별시 종로구, 강원도 평창군, 경기도 시흥시(예정)에 캠퍼스가 있으며, 15개 단과대학 82개 학과(부), 1개 자유전공학부, 1개 일반대학원 석사과정 5계열 72학과(부) 31개 협동과정, 박사과정 5계열 73학과(부) 32개 협동과정, 12개의 전문대학원 15개 학과(부)로 구성돼 있다."
